Java HotSpot(TM) 64-Bit Server VM (25.271-b09) for windows-amd64 JRE (1.8.0_271-b09), built on Sep 16 2020 19:14:59 by "" with MS VC++ 15.9 (VS2017)
Memory: 4k page, physical 50032504k(20855044k free), swap 63539488k(10215500k free)
CommandLine flags: -XX:-BytecodeVerificationLocal -XX:-BytecodeVerificationRemote -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=./heapdump.hprof -XX:InitialHeapSize=1073741824 -XX:+ManagementServer -XX:MaxHeapSize=1073741824 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:TieredStopAtLevel=1 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2025-08-31T23:06:55.111+0800: 169.494: [GC (Allocation Failure) [PSYoungGen: 272640K->128K(317440K)] 718825K->446313K(1016832K), 0.0033963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:06:56.858+0800: 171.241: [GC (Allocation Failure) [PSYoungGen: 283264K->224K(314880K)] 729449K->446409K(1014272K), 0.0019489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:06:58.504+0800: 172.888: [GC (Allocation Failure) [PSYoungGen: 283360K->160K(322048K)] 729545K->446345K(1021440K), 0.0026730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:07:00.655+0800: 175.038: [GC (Allocation Failure) [PSYoungGen: 293024K->224K(320000K)] 739209K->446409K(1019392K), 0.0037006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:07:02.538+0800: 176.921: [GC (Allocation Failure) [PSYoungGen: 293088K->160K(326144K)] 739273K->446345K(1025536K), 0.0021289 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:07:03.979+0800: 178.363: [GC (Allocation Failure) [PSYoungGen: 301216K->288K(324096K)] 747401K->446473K(1023488K), 0.0030196 secs] [Times: user=0.03 sys=0.05, real=0.00 secs] 
2025-08-31T23:07:05.904+0800: 180.287: [GC (Allocation Failure) [PSYoungGen: 301344K->96K(329216K)] 747529K->446281K(1028608K), 0.0097968 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:07:10.767+0800: 185.150: [GC (Allocation Failure) [PSYoungGen: 307808K->192K(327680K)] 753993K->446393K(1027072K), 0.0060530 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:07:15.803+0800: 190.187: [GC (Allocation Failure) [PSYoungGen: 307904K->128K(332288K)] 754105K->446329K(1031680K), 0.0089684 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:07:21.576+0800: 195.959: [GC (Allocation Failure) [PSYoungGen: 313984K->192K(330752K)] 760185K->446393K(1030144K), 0.0045210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:07:26.450+0800: 200.833: [GC (Allocation Failure) [PSYoungGen: 314048K->128K(334848K)] 760249K->446345K(1034240K), 0.0056398 secs] [Times: user=0.05 sys=0.03, real=0.00 secs] 
2025-08-31T23:07:29.136+0800: 203.519: [GC (Allocation Failure) [PSYoungGen: 319616K->288K(333824K)] 765833K->446505K(1033216K), 0.0020299 secs] [Times: user=0.08 sys=0.03, real=0.00 secs] 
2025-08-31T23:07:31.539+0800: 205.923: [GC (Allocation Failure) [PSYoungGen: 319776K->288K(336896K)] 765993K->446505K(1036288K), 0.0043142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:07:33.739+0800: 208.122: [GC (Allocation Failure) [PSYoungGen: 323872K->224K(335872K)] 770089K->446441K(1035264K), 0.0019171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:07:36.008+0800: 210.392: [GC (Allocation Failure) [PSYoungGen: 323808K->320K(338944K)] 770025K->446537K(1038336K), 0.0025782 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:07:38.094+0800: 212.477: [GC (Allocation Failure) [PSYoungGen: 328000K->160K(337920K)] 774217K->446377K(1037312K), 0.0018603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:07:42.343+0800: 216.726: [GC (Allocation Failure) [PSYoungGen: 327840K->224K(340480K)] 774057K->446441K(1039872K), 0.0047816 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:07:48.518+0800: 222.902: [GC (Allocation Failure) [PSYoungGen: 330976K->224K(339456K)] 777193K->446441K(1038848K), 0.0059149 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:07:54.522+0800: 228.906: [GC (Allocation Failure) [PSYoungGen: 330976K->224K(341504K)] 777193K->446441K(1040896K), 0.0062431 secs] [Times: user=0.00 sys=0.02, real=0.01 secs] 
2025-08-31T23:08:00.373+0800: 234.756: [GC (Allocation Failure) [PSYoungGen: 333536K->224K(340992K)] 779753K->446441K(1040384K), 0.0053696 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:08:06.591+0800: 240.974: [GC (Allocation Failure) [PSYoungGen: 333536K->224K(343040K)] 779753K->446441K(1042432K), 0.0045843 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2025-08-31T23:08:12.750+0800: 247.133: [GC (Allocation Failure) [PSYoungGen: 336608K->96K(342528K)] 782825K->446313K(1041920K), 0.0059992 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:08:18.707+0800: 253.090: [GC (Allocation Failure) [PSYoungGen: 336480K->64K(343552K)] 782697K->446281K(1042944K), 0.0165918 secs] [Times: user=0.00 sys=0.00, real=0.02 secs] 
2025-08-31T23:08:25.454+0800: 259.836: [GC (Allocation Failure) [PSYoungGen: 337984K->160K(343552K)] 784201K->446377K(1042944K), 0.0052503 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:08:31.236+0800: 265.619: [GC (Allocation Failure) [PSYoungGen: 338080K->128K(344576K)] 784297K->446353K(1043968K), 0.0050228 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:08:37.091+0800: 271.475: [GC (Allocation Failure) [PSYoungGen: 339584K->192K(344064K)] 785809K->446425K(1043456K), 0.0087060 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:08:43.835+0800: 278.219: [GC (Allocation Failure) [PSYoungGen: 339648K->192K(345088K)] 785881K->446425K(1044480K), 0.0051393 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:08:49.857+0800: 284.240: [GC (Allocation Failure) [PSYoungGen: 341184K->192K(345088K)] 787417K->446425K(1044480K), 0.0079204 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:08:55.917+0800: 290.300: [GC (Allocation Failure) [PSYoungGen: 341184K->224K(345600K)] 787417K->446457K(1044992K), 0.0045206 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:02.896+0800: 297.278: [GC (Allocation Failure) [PSYoungGen: 342240K->160K(345600K)] 788473K->446393K(1044992K), 0.0071966 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:09:09.060+0800: 303.444: [GC (Allocation Failure) [PSYoungGen: 342176K->224K(346112K)] 788409K->446457K(1045504K), 0.0058946 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:09:14.957+0800: 309.339: [GC (Allocation Failure) [PSYoungGen: 343264K->256K(346112K)] 789497K->446489K(1045504K), 0.0056352 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:20.943+0800: 315.326: [GC (Allocation Failure) [PSYoungGen: 343296K->256K(346624K)] 789529K->446489K(1046016K), 0.0045744 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:26.998+0800: 321.381: [GC (Allocation Failure) [PSYoungGen: 344320K->128K(346624K)] 790553K->446361K(1046016K), 0.0064972 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:09:32.808+0800: 327.191: [GC (Allocation Failure) [PSYoungGen: 344192K->224K(347136K)] 790425K->446457K(1046528K), 0.0050005 secs] [Times: user=0.08 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:37.875+0800: 332.258: [GC (Allocation Failure) [PSYoungGen: 345312K->288K(347136K)] 791545K->446521K(1046528K), 0.0036890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:40.472+0800: 334.856: [GC (Allocation Failure) [PSYoungGen: 345376K->352K(347136K)] 791609K->446585K(1046528K), 0.0020278 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:43.239+0800: 337.622: [GC (Allocation Failure) [PSYoungGen: 345440K->192K(347136K)] 791673K->446425K(1046528K), 0.0022891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:45.885+0800: 340.268: [GC (Allocation Failure) [PSYoungGen: 345280K->320K(347648K)] 791513K->446553K(1047040K), 0.0022932 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:48.650+0800: 343.033: [GC (Allocation Failure) [PSYoungGen: 346432K->352K(347648K)] 792665K->446633K(1047040K), 0.0018598 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:51.232+0800: 345.615: [GC (Allocation Failure) [PSYoungGen: 346464K->192K(347648K)] 792745K->446481K(1047040K), 0.0042878 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:53.750+0800: 348.133: [GC (Allocation Failure) [PSYoungGen: 346304K->320K(347648K)] 792593K->446617K(1047040K), 0.0032295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:56.513+0800: 350.896: [GC (Allocation Failure) [PSYoungGen: 346432K->224K(347648K)] 792729K->446521K(1047040K), 0.0029620 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2025-08-31T23:09:59.131+0800: 353.515: [GC (Allocation Failure) [PSYoungGen: 346336K->320K(347648K)] 792633K->446617K(1047040K), 0.0046620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:01.801+0800: 356.185: [GC (Allocation Failure) [PSYoungGen: 346432K->288K(348160K)] 792729K->446585K(1047552K), 0.0028773 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:04.297+0800: 358.681: [GC (Allocation Failure) [PSYoungGen: 347424K->288K(348160K)] 793721K->446593K(1047552K), 0.0022827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:06.618+0800: 361.001: [GC (Allocation Failure) [PSYoungGen: 347424K->224K(348160K)] 793729K->446537K(1047552K), 0.0057673 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:10:09.257+0800: 363.640: [GC (Allocation Failure) [PSYoungGen: 347360K->320K(348160K)] 793673K->446649K(1047552K), 0.0070060 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:10:12.005+0800: 366.388: [GC (Allocation Failure) [PSYoungGen: 347456K->320K(348160K)] 793785K->446649K(1047552K), 0.0031125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:14.590+0800: 368.973: [GC (Allocation Failure) [PSYoungGen: 347456K->256K(348160K)] 793785K->446585K(1047552K), 0.0015904 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:17.114+0800: 371.496: [GC (Allocation Failure) [PSYoungGen: 347392K->192K(348160K)] 793721K->446521K(1047552K), 0.0016778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:18.872+0800: 373.255: [GC (Allocation Failure) [PSYoungGen: 347328K->288K(348160K)] 793657K->446617K(1047552K), 0.0021509 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:20.891+0800: 375.273: [GC (Allocation Failure) [PSYoungGen: 347424K->288K(348160K)] 793753K->446633K(1047552K), 0.0022936 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:22.618+0800: 377.001: [GC (Allocation Failure) [PSYoungGen: 347424K->256K(348160K)] 793769K->446617K(1047552K), 0.0021400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:24.268+0800: 378.652: [GC (Allocation Failure) [PSYoungGen: 347392K->288K(348160K)] 793753K->446649K(1047552K), 0.0018281 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:26.206+0800: 380.590: [GC (Allocation Failure) [PSYoungGen: 347424K->256K(348160K)] 793785K->446633K(1047552K), 0.0036436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:28.209+0800: 382.591: [GC (Allocation Failure) [PSYoungGen: 347392K->256K(348672K)] 793769K->446633K(1048064K), 0.0019299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:29.887+0800: 384.270: [GC (Allocation Failure) [PSYoungGen: 347904K->192K(348160K)] 794281K->446569K(1047552K), 0.0024492 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:31.818+0800: 386.201: [GC (Allocation Failure) [PSYoungGen: 347840K->224K(348672K)] 794217K->446601K(1048064K), 0.0020125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:34.073+0800: 388.456: [GC (Allocation Failure) [PSYoungGen: 348384K->384K(348672K)] 794761K->446761K(1048064K), 0.0017525 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:10:36.097+0800: 390.480: [GC (Allocation Failure) [PSYoungGen: 348544K->507K(303616K)] 794921K->506845K(1003008K), 0.0207241 secs] [Times: user=0.08 sys=0.08, real=0.02 secs] 
2025-08-31T23:10:37.126+0800: 391.510: [GC (Allocation Failure) [PSYoungGen: 303611K->22265K(321024K)] 809949K->528603K(1020416K), 0.0069188 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:10:39.629+0800: 394.012: [GC (Allocation Failure) [PSYoungGen: 320761K->22233K(311296K)] 827099K->528579K(1010688K), 0.0145660 secs] [Times: user=0.01 sys=0.01, real=0.02 secs] 
2025-08-31T23:10:44.241+0800: 398.624: [GC (Allocation Failure) [PSYoungGen: 309977K->22233K(306176K)] 816323K->528595K(1005568K), 0.0142985 secs] [Times: user=0.03 sys=0.03, real=0.01 secs] 
2025-08-31T23:10:48.771+0800: 403.154: [GC (Allocation Failure) [PSYoungGen: 305881K->22201K(311808K)] 812243K->528571K(1011200K), 0.0123750 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
2025-08-31T23:10:52.868+0800: 407.251: [GC (Allocation Failure) [PSYoungGen: 300729K->22233K(301056K)] 807099K->528611K(1000448K), 0.0145422 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2025-08-31T23:10:57.269+0800: 411.653: [GC (Allocation Failure) [PSYoungGen: 300761K->22233K(310272K)] 807139K->528611K(1009664K), 0.0121588 secs] [Times: user=0.09 sys=0.03, real=0.01 secs] 
2025-08-31T23:11:02.058+0800: 416.441: [GC (Allocation Failure) [PSYoungGen: 295641K->22137K(295936K)] 802019K->528523K(995328K), 0.0161136 secs] [Times: user=0.06 sys=0.05, real=0.02 secs] 
2025-08-31T23:11:06.148+0800: 420.531: [GC (Allocation Failure) [PSYoungGen: 295545K->22169K(310272K)] 801931K->528555K(1009664K), 0.0140536 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2025-08-31T23:11:11.037+0800: 425.420: [GC (Allocation Failure) [PSYoungGen: 293529K->22233K(293888K)] 799915K->528619K(993280K), 0.0149404 secs] [Times: user=0.03 sys=0.02, real=0.02 secs] 
2025-08-31T23:11:15.457+0800: 429.840: [GC (Allocation Failure) [PSYoungGen: 293593K->22265K(309760K)] 799979K->528659K(1009152K), 0.0155333 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
2025-08-31T23:11:19.638+0800: 434.022: [GC (Allocation Failure) [PSYoungGen: 292601K->22137K(309760K)] 798995K->528539K(1009152K), 0.0143825 secs] [Times: user=0.00 sys=0.00, real=0.02 secs] 
2025-08-31T23:11:24.025+0800: 438.407: [GC (Allocation Failure) [PSYoungGen: 292473K->22297K(310272K)] 798875K->528699K(1009664K), 0.0139552 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2025-08-31T23:11:28.547+0800: 442.931: [GC (Allocation Failure) [PSYoungGen: 293657K->22201K(310272K)] 800059K->528603K(1009664K), 0.0140650 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2025-08-31T23:11:32.646+0800: 447.029: [GC (Allocation Failure) [PSYoungGen: 293561K->22265K(311296K)] 799963K->528667K(1010688K), 0.0126559 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2025-08-31T23:11:37.056+0800: 451.438: [GC (Allocation Failure) [PSYoungGen: 295161K->22137K(310784K)] 801563K->528699K(1010176K), 0.0152480 secs] [Times: user=0.08 sys=0.02, real=0.02 secs] 
2025-08-31T23:11:42.223+0800: 456.606: [GC (Allocation Failure) [PSYoungGen: 295033K->224K(308736K)] 801595K->528932K(1008128K), 0.0249217 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2025-08-31T23:11:46.418+0800: 460.801: [GC (Allocation Failure) [PSYoungGen: 271584K->128K(271872K)] 800292K->528836K(971264K), 0.0048622 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2025-08-31T23:11:50.929+0800: 465.312: [GC (Allocation Failure) [PSYoungGen: 271488K->160K(309760K)] 800196K->528868K(1009152K), 0.0061604 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2025-08-31T23:11:54.947+0800: 469.330: [GC (Allocation Failure) [PSYoungGen: 270496K->160K(309760K)] 799204K->528868K(1009152K), 0.0044129 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2025-08-31T23:11:59.220+0800: 473.603: [GC (Allocation Failure) [PSYoungGen: 270496K->160K(310272K)] 799204K->528868K(1009664K), 0.0054780 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:12:02.042+0800: 476.424: [GC (Allocation Failure) [PSYoungGen: 271008K->38897K(309760K)] 799716K->625325K(1009152K), 0.1200213 secs] [Times: user=0.52 sys=0.09, real=0.12 secs] 
2025-08-31T23:12:05.316+0800: 479.699: [GC (Allocation Failure) [PSYoungGen: 309745K->39414K(190976K)] 896173K->703315K(890368K), 0.1689928 secs] [Times: user=0.86 sys=0.19, real=0.17 secs] 
2025-08-31T23:12:05.485+0800: 479.868: [Full GC (Ergonomics) [PSYoungGen: 39414K->0K(190976K)] [ParOldGen: 663900K->175317K(699392K)] 703315K->175317K(890368K), [Metaspace: 53476K->53476K(1099776K)], 0.7622798 secs] [Times: user=4.14 sys=0.14, real=0.76 secs] 
2025-08-31T23:12:08.344+0800: 482.727: [GC (Allocation Failure) [PSYoungGen: 151552K->49836K(201728K)] 326869K->225154K(901120K), 0.0476906 secs] [Times: user=0.28 sys=0.02, real=0.05 secs] 
2025-08-31T23:12:10.341+0800: 484.724: [GC (Allocation Failure) [PSYoungGen: 201388K->99303K(216064K)] 376706K->279236K(915456K), 0.0851673 secs] [Times: user=0.58 sys=0.00, real=0.09 secs] 
2025-08-31T23:12:11.711+0800: 486.094: [GC (Allocation Failure) [PSYoungGen: 216039K->73605K(232960K)] 395972K->253539K(932352K), 0.0626499 secs] [Times: user=0.39 sys=0.00, real=0.06 secs] 
2025-08-31T23:12:12.594+0800: 486.977: [GC (Allocation Failure) [PSYoungGen: 190341K->116223K(232960K)] 370275K->307917K(932352K), 0.1093566 secs] [Times: user=0.69 sys=0.00, real=0.11 secs] 
2025-08-31T23:12:15.088+0800: 489.471: [GC (Allocation Failure) [PSYoungGen: 232959K->77557K(232960K)] 424653K->269251K(932352K), 0.0629797 secs] [Times: user=0.34 sys=0.02, real=0.06 secs] 
2025-08-31T23:12:15.676+0800: 490.059: [GC (Allocation Failure) [PSYoungGen: 194293K->116212K(232960K)] 385987K->335026K(932352K), 0.1280060 secs] [Times: user=0.84 sys=0.00, real=0.13 secs] 
2025-08-31T23:12:18.147+0800: 492.530: [GC (Allocation Failure) [PSYoungGen: 232948K->116212K(232960K)] 451762K->352698K(932352K), 0.1177464 secs] [Times: user=0.56 sys=0.00, real=0.12 secs] 
2025-08-31T23:12:18.999+0800: 493.382: [GC (Allocation Failure) [PSYoungGen: 232948K->102968K(232960K)] 469434K->344157K(932352K), 0.0943358 secs] [Times: user=0.53 sys=0.01, real=0.09 secs] 
2025-08-31T23:12:20.772+0800: 495.155: [GC (Allocation Failure) [PSYoungGen: 219704K->116212K(232960K)] 460893K->381026K(932352K), 0.1241818 secs] [Times: user=0.88 sys=0.00, real=0.12 secs] 
2025-08-31T23:12:22.429+0800: 496.813: [GC (Allocation Failure) [PSYoungGen: 232948K->73081K(232960K)] 497762K->348167K(932352K), 0.0728299 secs] [Times: user=0.45 sys=0.00, real=0.07 secs] 
2025-08-31T23:12:23.255+0800: 497.639: [GC (Allocation Failure) [PSYoungGen: 189817K->111188K(232960K)] 464903K->405913K(932352K), 0.1130651 secs] [Times: user=0.73 sys=0.00, real=0.11 secs] 
2025-08-31T23:12:25.609+0800: 499.992: [GC (Allocation Failure) [PSYoungGen: 227924K->33924K(232960K)] 522649K->352912K(932352K), 0.0643012 secs] [Times: user=0.48 sys=0.00, real=0.07 secs] 
2025-08-31T23:12:26.142+0800: 500.526: [GC (Allocation Failure) [PSYoungGen: 150660K->66229K(232960K)] 469648K->418961K(932352K), 0.1050305 secs] [Times: user=0.64 sys=0.00, real=0.11 secs] 
2025-08-31T23:12:28.260+0800: 502.644: [GC (Allocation Failure) [PSYoungGen: 182965K->20128K(232960K)] 535697K->439145K(932352K), 0.1027290 secs] [Times: user=0.58 sys=0.01, real=0.10 secs] 
2025-08-31T23:12:29.383+0800: 503.766: [GC (Allocation Failure) [PSYoungGen: 136864K->50491K(232960K)] 555881K->489461K(932352K), 0.0868184 secs] [Times: user=0.50 sys=0.00, real=0.09 secs] 
2025-08-31T23:12:31.626+0800: 506.009: [GC (Allocation Failure) [PSYoungGen: 167227K->3296K(232960K)] 606197K->454369K(932352K), 0.0354981 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2025-08-31T23:12:34.656+0800: 509.039: [GC (Allocation Failure) [PSYoungGen: 120032K->224K(232960K)] 571105K->454369K(932352K), 0.0152896 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2025-08-31T23:12:37.038+0800: 511.421: [GC (Allocation Failure) [PSYoungGen: 116960K->192K(232960K)] 571105K->454337K(932352K), 0.0050075 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:12:39.840+0800: 514.223: [GC (Allocation Failure) [PSYoungGen: 116928K->128K(232960K)] 571073K->454273K(932352K), 0.0046632 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2025-08-31T23:12:42.482+0800: 516.865: [GC (Allocation Failure) [PSYoungGen: 116864K->192K(232960K)] 571009K->454369K(932352K), 0.0052759 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:12:45.224+0800: 519.607: [GC (Allocation Failure) [PSYoungGen: 116928K->128K(232960K)] 571105K->454313K(932352K), 0.0066098 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:12:47.569+0800: 521.951: [GC (Allocation Failure) [PSYoungGen: 116864K->160K(232960K)] 571049K->454345K(932352K), 0.0064827 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:12:50.356+0800: 524.739: [GC (Allocation Failure) [PSYoungGen: 116896K->288K(232960K)] 571081K->454489K(932352K), 0.0064314 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2025-08-31T23:12:52.772+0800: 527.155: [GC (Allocation Failure) [PSYoungGen: 117024K->96K(232960K)] 571225K->454313K(932352K), 0.0069163 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:12:55.551+0800: 529.934: [GC (Allocation Failure) [PSYoungGen: 116832K->192K(232960K)] 571049K->454409K(932352K), 0.0053655 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:12:58.068+0800: 532.451: [GC (Allocation Failure) [PSYoungGen: 116928K->64K(232960K)] 571145K->454281K(932352K), 0.0070116 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:13:00.738+0800: 535.122: [GC (Allocation Failure) [PSYoungGen: 116800K->160K(232960K)] 571017K->454377K(932352K), 0.0055778 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:13:03.561+0800: 537.944: [GC (Allocation Failure) [PSYoungGen: 116896K->256K(237568K)] 571113K->454505K(936960K), 0.0056335 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:13:06.149+0800: 540.532: [GC (Allocation Failure) [PSYoungGen: 121600K->256K(232960K)] 575849K->454505K(932352K), 0.0048589 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2025-08-31T23:13:08.726+0800: 543.109: [GC (Allocation Failure) [PSYoungGen: 121600K->96K(249856K)] 575849K->454345K(949248K), 0.0085037 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2025-08-31T23:13:12.047+0800: 546.430: [GC (Allocation Failure) [PSYoungGen: 144480K->64K(243712K)] 598729K->454313K(943104K), 0.0060810 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:13:15.051+0800: 549.434: [GC (Allocation Failure) [PSYoungGen: 144448K->160K(261632K)] 598697K->454409K(961024K), 0.0053003 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2025-08-31T23:13:18.876+0800: 553.259: [GC (Allocation Failure) [PSYoungGen: 168608K->160K(256000K)] 622857K->454409K(955392K), 0.0044285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:13:22.413+0800: 556.797: [GC (Allocation Failure) [PSYoungGen: 168608K->96K(272896K)] 622857K->454353K(972288K), 0.0073710 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2025-08-31T23:13:26.560+0800: 560.943: [GC (Allocation Failure) [PSYoungGen: 191072K->160K(267264K)] 645329K->454417K(966656K), 0.0054424 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2025-08-31T23:13:30.544+0800: 564.927: [GC (Allocation Failure) [PSYoungGen: 191136K->256K(282624K)] 645393K->454513K(982016K), 0.0054966 secs] [Times: user=0.00 sys=0.02, real=0.01 secs] 
2025-08-31T23:13:34.945+0800: 569.328: [GC (Allocation Failure) [PSYoungGen: 211712K->192K(278016K)] 665969K->454449K(977408K), 0.0064279 secs] [Times: user=0.00 sys=0.02, real=0.01 secs] 
2025-08-31T23:13:39.743+0800: 574.126: [GC (Allocation Failure) [PSYoungGen: 211648K->160K(291840K)] 665905K->454417K(991232K), 0.0050128 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2025-08-31T23:13:44.698+0800: 579.081: [GC (Allocation Failure) [PSYoungGen: 230048K->128K(287232K)] 684305K->454385K(986624K), 0.0076771 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2025-08-31T23:13:49.975+0800: 584.358: [GC (Allocation Failure) [PSYoungGen: 230016K->160K(299520K)] 684273K->454417K(998912K), 0.0058625 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
